Product_ID,Product_Name,Brand,Category,Region,Channel,Date,Week_Num,Units_Sold,Promotion_Flag,Is_New_Launch,Lifecycle_Stage,Usage_Frequency,Price_USD,Rating,Skin_Type,Gender_Target,Cruelty_Free,Country_of_Origin,Week_Index
8,Divine Serum,Sisley,Bronzer,EU,eCommerce,7/7/2024,27,15,0,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,79
34,Super Lip Gloss,Bobby Brown,Face Mask,US,Retail,7/7/2024,27,80,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,79
13,Super Blush,Farsali,Concealer,China,Retail,7/7/2024,27,53,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,79
41,Ultra Blush,Yves Saint Laurent,Powder,EU,eCommerce,7/7/2024,27,123,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,79
44,Perfect Makeup Remover,Morphe,Lip Gloss,China,eCommerce,7/7/2024,27,63,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,79
35,Magic Lipstick,Pat McGrath Labs,CC Cream,US,eCommerce,7/7/2024,27,25,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,79
13,Super Blush,Farsali,Concealer,China,eCommerce,7/7/2024,27,57,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,79
34,Super Lip Gloss,Bobby Brown,Face Mask,EU,Retail,7/7/2024,27,91,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,79
23,Divine Lip Liner,KVD Beauty,Moisturizer,China,eCommerce,7/7/2024,27,41,0,0,Decline,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,79
28,Divine Face Oil,Danessa Myricks,CC Cream,US,Retail,7/7/2024,27,74,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,79
40,Ultra Blush,Rare Beauty,Lip Liner,China,Retail,7/7/2024,27,18,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,79
27,Super Lip Liner,Becca,Setting Spray,US,eCommerce,7/7/2024,27,18,0,0,Decline,Occasional,138.36,4.5,Oily,Male,FALSE,Germany,79
13,Super Blush,Farsali,Concealer,EU,Retail,7/7/2024,27,54,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,79
6,Divine Contour,Patrick Ta,Setting Spray,EU,eCommerce,7/7/2024,27,56,0,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,79
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,Retail,7/7/2024,27,62,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,79
23,Divine Lip Liner,KVD Beauty,Moisturizer,China,Retail,7/7/2024,27,36,0,0,Decline,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,79
0,Magic Eye Shadow,Shiseido,Highlighter,China,eCommerce,7/7/2024,27,58,0,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,79
6,Divine Contour,Patrick Ta,Setting Spray,US,Retail,7/7/2024,27,58,0,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,79
41,Ultra Blush,Yves Saint Laurent,Powder,US,eCommerce,7/7/2024,27,100,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,79
23,Divine Lip Liner,KVD Beauty,Moisturizer,US,Retail,7/7/2024,27,36,0,0,Decline,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,79
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,eCommerce,7/7/2024,27,127,1,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,79
28,Divine Face Oil,Danessa Myricks,CC Cream,China,Retail,7/7/2024,27,77,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,79
11,Magic Bronzer,Glossier,Blush,US,eCommerce,7/7/2024,27,58,0,0,Decline,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,79
35,Magic Lipstick,Pat McGrath Labs,CC Cream,China,eCommerce,7/7/2024,27,27,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,79
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,Retail,7/7/2024,27,169,1,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,79
40,Ultra Blush,Rare Beauty,Lip Liner,EU,eCommerce,7/7/2024,27,18,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,79
41,Ultra Blush,Yves Saint Laurent,Powder,US,Retail,7/7/2024,27,114,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,79
24,Super BB Cream,RMS Beauty,Moisturizer,China,eCommerce,7/7/2024,27,84,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,79
12,Divine Primer,Yves Saint Laurent,Mascara,China,Retail,7/7/2024,27,55,0,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,79
7,Divine Eye Shadow,Bite Beauty,Moisturizer,EU,eCommerce,7/7/2024,27,195,0,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,79
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,EU,eCommerce,7/7/2024,27,130,0,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,79
35,Magic Lipstick,Pat McGrath Labs,CC Cream,EU,Retail,7/7/2024,27,27,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,79
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,China,eCommerce,7/7/2024,27,68,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,79
35,Magic Lipstick,Pat McGrath Labs,CC Cream,China,Retail,7/7/2024,27,26,1,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,79
24,Super BB Cream,RMS Beauty,Moisturizer,EU,Retail,7/7/2024,27,91,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,79
11,Magic Bronzer,Glossier,Blush,US,Retail,7/7/2024,27,52,0,0,Decline,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,79
26,Divine Makeup Remover,Kiehl’s,Concealer,EU,eCommerce,7/7/2024,27,93,0,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,79
28,Divine Face Oil,Danessa Myricks,CC Cream,China,eCommerce,7/7/2024,27,77,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,79
12,Divine Primer,Yves Saint Laurent,Mascara,China,eCommerce,7/7/2024,27,58,0,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,79
7,Divine Eye Shadow,Bite Beauty,Moisturizer,EU,Retail,7/7/2024,27,201,0,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,79
40,Ultra Blush,Rare Beauty,Lip Liner,EU,Retail,7/7/2024,27,17,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,79
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,US,Retail,7/7/2024,27,114,0,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,79
0,Magic Eye Shadow,Shiseido,Highlighter,EU,Retail,7/7/2024,27,69,1,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,79
35,Magic Lipstick,Pat McGrath Labs,CC Cream,EU,eCommerce,7/7/2024,27,31,0,0,Decline,Weekly,70.76,5,Dry,Female,TRUE,South Korea,79
34,Super Lip Gloss,Bobby Brown,Face Mask,US,eCommerce,7/7/2024,27,75,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,79
23,Divine Lip Liner,KVD Beauty,Moisturizer,US,eCommerce,7/7/2024,27,39,1,0,Decline,Weekly,68.5,4.6,Combination,Female,TRUE,South Korea,79
12,Divine Primer,Yves Saint Laurent,Mascara,EU,Retail,7/7/2024,27,55,0,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,79
26,Divine Makeup Remover,Kiehl’s,Concealer,EU,Retail,7/7/2024,27,89,0,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,79
28,Divine Face Oil,Danessa Myricks,CC Cream,EU,Retail,7/7/2024,27,85,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,79
12,Divine Primer,Yves Saint Laurent,Mascara,EU,eCommerce,7/7/2024,27,64,1,0,Decline,Weekly,148.28,1.8,Combination,Male,TRUE,France,79
7,Divine Eye Shadow,Bite Beauty,Moisturizer,China,eCommerce,7/7/2024,27,207,0,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,79
24,Super BB Cream,RMS Beauty,Moisturizer,China,Retail,7/7/2024,27,77,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,79
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,Retail,7/7/2024,27,43,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,79
34,Super Lip Gloss,Bobby Brown,Face Mask,China,eCommerce,7/7/2024,27,78,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,79
22,Divine Lip Gloss,Kylie Cosmetics,Powder,US,eCommerce,7/7/2024,27,196,0,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,79
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,eCommerce,7/7/2024,27,100,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,79
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,EU,Retail,7/7/2024,27,66,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,79
40,Ultra Blush,Rare Beauty,Lip Liner,US,Retail,7/7/2024,27,15,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,79
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,eCommerce,7/7/2024,27,46,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,79
45,Divine Concealer,Juvia’s Place,Lipstick,China,Retail,7/7/2024,27,62,0,0,Decline,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,79
33,Divine Exfoliator,Bobby Brown,Eyeliner,EU,eCommerce,7/7/2024,27,27,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,79
14,Super BB Cream,Bite Beauty,Lip Gloss,US,Retail,7/7/2024,27,89,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,79
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,EU,eCommerce,7/7/2024,27,197,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,79
22,Divine Lip Gloss,Kylie Cosmetics,Powder,China,Retail,7/7/2024,27,205,0,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,79
26,Divine Makeup Remover,Kiehl’s,Concealer,China,Retail,7/7/2024,27,91,1,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,79
29,Ultra Moisturizer,Urban Decay,Powder,EU,Retail,7/7/2024,27,111,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,79
14,Super BB Cream,Bite Beauty,Lip Gloss,US,eCommerce,7/7/2024,27,90,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,79
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,EU,Retail,7/7/2024,27,194,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,79
9,Perfect Lip Gloss,Yves Saint Laurent,Face Mask,EU,eCommerce,7/7/2024,27,71,0,0,Decline,Weekly,119.66,2.3,Oily,Female,FALSE,Germany,79
3,Magic BB Cream,Bite Beauty,Eye Shadow,EU,eCommerce,7/7/2024,27,72,0,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,79
24,Super BB Cream,RMS Beauty,Moisturizer,US,Retail,7/7/2024,27,80,0,0,Decline,Weekly,97.76,1.9,Combination,Male,TRUE,Germany,79
45,Divine Concealer,Juvia’s Place,Lipstick,China,eCommerce,7/7/2024,27,62,0,0,Decline,Weekly,89.33,3.1,Combination,Unisex,FALSE,USA,79
8,Divine Serum,Sisley,Bronzer,EU,Retail,7/7/2024,27,15,0,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,79
11,Magic Bronzer,Glossier,Blush,EU,eCommerce,7/7/2024,27,62,0,0,Decline,Weekly,148.1,1.7,Oily,Female,FALSE,Australia,79
41,Ultra Blush,Yves Saint Laurent,Powder,EU,Retail,7/7/2024,27,122,1,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,79
21,Super Bronzer,Tarte,Eye Shadow,US,eCommerce,7/7/2024,27,103,0,0,Decline,Daily,18.53,4.8,Dry,Female,FALSE,Italy,79
15,Perfect Lip Gloss,Kiehl’s,Blush,China,Retail,7/7/2024,27,23,0,0,Decline,Monthly,55.92,4.9,Sensitive,Unisex,TRUE,Germany,79
36,Perfect Setting Spray,Natasha Denona,Cleanser,US,Retail,7/7/2024,27,43,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,79
10,Magic Powder,Huda Beauty,Contour,China,Retail,7/7/2024,27,54,0,0,Decline,Monthly,43.8,4,Normal,Unisex,TRUE,USA,79
0,Magic Eye Shadow,Shiseido,Highlighter,US,Retail,7/7/2024,27,64,0,0,Decline,Occasional,45.92,4.1,Dry,Female,TRUE,France,79
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,China,eCommerce,7/7/2024,27,199,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,79
29,Ultra Moisturizer,Urban Decay,Powder,EU,eCommerce,7/7/2024,27,113,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,79
33,Divine Exfoliator,Bobby Brown,Eyeliner,China,eCommerce,7/7/2024,27,30,1,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,79
3,Magic BB Cream,Bite Beauty,Eye Shadow,EU,Retail,7/7/2024,27,73,0,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,79
15,Perfect Lip Gloss,Kiehl’s,Blush,China,eCommerce,7/7/2024,27,24,0,0,Decline,Monthly,55.92,4.9,Sensitive,Unisex,TRUE,Germany,79
33,Divine Exfoliator,Bobby Brown,Eyeliner,EU,Retail,7/7/2024,27,27,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,79
26,Divine Makeup Remover,Kiehl’s,Concealer,US,eCommerce,7/7/2024,27,90,0,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,79
22,Divine Lip Gloss,Kylie Cosmetics,Powder,China,eCommerce,7/7/2024,27,216,0,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,79
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,US,Retail,7/7/2024,27,207,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,79
13,Super Blush,Farsali,Concealer,EU,eCommerce,7/7/2024,27,59,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,79
6,Divine Contour,Patrick Ta,Setting Spray,EU,Retail,7/7/2024,27,58,1,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,79
28,Divine Face Oil,Danessa Myricks,CC Cream,US,eCommerce,7/7/2024,27,72,0,0,Decline,Daily,61.48,3.9,Normal,Unisex,TRUE,UK,79
13,Super Blush,Farsali,Concealer,US,Retail,7/7/2024,27,54,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,79
6,Divine Contour,Patrick Ta,Setting Spray,China,eCommerce,7/7/2024,27,58,1,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,79
3,Magic BB Cream,Bite Beauty,Eye Shadow,US,eCommerce,7/7/2024,27,71,0,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,79
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,China,eCommerce,7/7/2024,27,135,1,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,79
10,Magic Powder,Huda Beauty,Contour,US,eCommerce,7/7/2024,27,52,0,0,Decline,Monthly,43.8,4,Normal,Unisex,TRUE,USA,79
26,Divine Makeup Remover,Kiehl’s,Concealer,China,eCommerce,7/7/2024,27,83,0,0,Decline,Weekly,98.8,1.6,Normal,Female,TRUE,France,79
34,Super Lip Gloss,Bobby Brown,Face Mask,China,Retail,7/7/2024,27,79,0,0,Decline,Daily,108.86,2.2,Combination,Male,TRUE,Australia,79
44,Perfect Makeup Remover,Morphe,Lip Gloss,EU,eCommerce,7/7/2024,27,67,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,79
13,Super Blush,Farsali,Concealer,US,eCommerce,7/7/2024,27,55,0,0,Decline,Monthly,92.73,1.9,Oily,Male,TRUE,South Korea,79
22,Divine Lip Gloss,Kylie Cosmetics,Powder,US,Retail,7/7/2024,27,189,0,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,79
7,Divine Eye Shadow,Bite Beauty,Moisturizer,US,eCommerce,7/7/2024,27,179,0,0,Decline,Daily,48.35,1.7,Sensitive,Female,FALSE,Australia,79
29,Ultra Moisturizer,Urban Decay,Powder,China,Retail,7/7/2024,27,103,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,79
36,Perfect Setting Spray,Natasha Denona,Cleanser,China,eCommerce,7/7/2024,27,47,0,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,79
14,Super BB Cream,Bite Beauty,Lip Gloss,China,Retail,7/7/2024,27,91,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,79
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,Retail,7/7/2024,27,24,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,79
14,Super BB Cream,Bite Beauty,Lip Gloss,EU,Retail,7/7/2024,27,95,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,79
29,Ultra Moisturizer,Urban Decay,Powder,China,eCommerce,7/7/2024,27,93,0,0,Decline,Occasional,42.6,3.1,Dry,Female,TRUE,Italy,79
36,Perfect Setting Spray,Natasha Denona,Cleanser,EU,Retail,7/7/2024,27,51,1,0,Decline,Monthly,60.61,3.7,Oily,Female,TRUE,USA,79
22,Divine Lip Gloss,Kylie Cosmetics,Powder,EU,Retail,7/7/2024,27,213,0,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,79
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,eCommerce,7/7/2024,27,62,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,79
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,China,Retail,7/7/2024,27,204,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,79
42,Perfect Foundation,Huda Beauty,Foundation,China,Retail,7/7/2024,27,101,1,0,Decline,Weekly,69.73,2.5,Sensitive,Male,FALSE,Italy,79
14,Super BB Cream,Bite Beauty,Lip Gloss,China,eCommerce,7/7/2024,27,96,0,0,Decline,Daily,50.18,3.8,Oily,Male,TRUE,Germany,79
3,Magic BB Cream,Bite Beauty,Eye Shadow,US,Retail,7/7/2024,27,78,0,0,Decline,Monthly,12.73,4.8,Combination,Female,FALSE,Italy,79
22,Divine Lip Gloss,Kylie Cosmetics,Powder,EU,eCommerce,7/7/2024,27,226,1,0,Decline,Occasional,21.19,2.4,Sensitive,Female,TRUE,Italy,79
33,Divine Exfoliator,Bobby Brown,Eyeliner,US,eCommerce,7/7/2024,27,25,0,0,Decline,Monthly,145.38,3.1,Oily,Male,FALSE,France,79
44,Perfect Makeup Remover,Morphe,Lip Gloss,US,Retail,7/7/2024,27,60,0,0,Decline,Occasional,65.51,3.5,Sensitive,Female,FALSE,Australia,79
6,Divine Contour,Patrick Ta,Setting Spray,China,Retail,7/7/2024,27,58,0,0,Decline,Monthly,93.22,2,Normal,Male,TRUE,France,79
5,Magic Eye Shadow,Yves Saint Laurent,Cleanser,US,eCommerce,7/7/2024,27,183,0,0,Decline,Weekly,28.27,2.6,Combination,Male,TRUE,Germany,79
46,Divine Highlighter,Bourjois,Mascara,China,Retail,7/7/2024,27,120,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,79
43,Ultra Eye Shadow,Anastasia Beverly Hills,Lip Liner,EU,Retail,7/7/2024,27,131,1,0,Decline,Monthly,43.84,1.1,Combination,Male,FALSE,France,79
19,Perfect Serum,Becca,Face Oil,US,eCommerce,7/7/2024,27,83,1,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,79
8,Divine Serum,Sisley,Bronzer,China,Retail,7/7/2024,27,14,1,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,79
18,Ultra Eyeliner,Kiehl’s,CC Cream,US,Retail,7/7/2024,27,55,0,0,Decline,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,79
46,Divine Highlighter,Bourjois,Mascara,China,eCommerce,7/7/2024,27,126,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,79
32,Divine Face Oil,Make Up For Ever,Foundation,China,Retail,7/7/2024,27,41,0,0,Decline,Monthly,129.07,2,Sensitive,Male,FALSE,UK,79
30,Magic Eyeliner,Kiehl’s,Face Mask,US,eCommerce,7/7/2024,27,34,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,79
30,Magic Eyeliner,Kiehl’s,Face Mask,EU,Retail,7/7/2024,27,39,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,79
49,Divine Mascara,Kylie Cosmetics,Cleanser,China,eCommerce,7/7/2024,27,24,1,0,Decline,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,79
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,eCommerce,7/7/2024,27,45,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,79
18,Ultra Eyeliner,Kiehl’s,CC Cream,EU,eCommerce,7/7/2024,27,60,1,0,Decline,Daily,92.03,3.9,Normal,Male,FALSE,South Korea,79
37,Divine Face Oil,Drunk Elephant,Concealer,EU,eCommerce,7/7/2024,27,88,0,0,Decline,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,79
46,Divine Highlighter,Bourjois,Mascara,US,Retail,7/7/2024,27,115,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,79
31,Perfect Powder,Shiseido,Setting Spray,China,Retail,7/7/2024,27,22,0,0,Decline,Daily,132.02,4.8,Dry,Female,TRUE,UK,79
1,Ultra Mascara,Shiseido,Foundation,China,Retail,7/7/2024,27,71,0,0,Decline,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,79
38,Perfect Foundation,Ilia Beauty,Lip Liner,US,Retail,7/7/2024,27,14,0,0,Decline,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,79
41,Ultra Blush,Yves Saint Laurent,Powder,China,Retail,7/7/2024,27,117,0,0,Decline,Monthly,40.22,1.8,Sensitive,Unisex,FALSE,UK,79
19,Perfect Serum,Becca,Face Oil,EU,eCommerce,7/7/2024,27,87,0,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,79
20,Super Contour,Pat McGrath Labs,Contour,EU,Retail,7/7/2024,27,47,0,0,Decline,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,79
31,Perfect Powder,Shiseido,Setting Spray,EU,eCommerce,7/7/2024,27,24,0,0,Decline,Daily,132.02,4.8,Dry,Female,TRUE,UK,79
20,Super Contour,Pat McGrath Labs,Contour,US,Retail,7/7/2024,27,44,0,0,Decline,Monthly,95.82,2.5,Sensitive,Male,TRUE,France,79
25,Magic Highlighter,NARS,Makeup Remover,China,eCommerce,7/7/2024,27,384,0,0,Decline,Daily,16.83,2,Sensitive,Female,FALSE,USA,79
47,Ultra Setting Spray,RMS Beauty,Foundation,EU,Retail,7/7/2024,27,45,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,79
17,Super Cleanser,NARS,Lipstick,China,Retail,7/7/2024,27,26,0,0,Decline,Monthly,147.72,3,Normal,Male,TRUE,South Korea,79
17,Super Cleanser,NARS,Lipstick,US,eCommerce,7/7/2024,27,28,0,0,Decline,Monthly,147.72,3,Normal,Male,TRUE,South Korea,79
8,Divine Serum,Sisley,Bronzer,US,Retail,7/7/2024,27,13,1,0,Decline,Monthly,109.54,4.8,Sensitive,Female,TRUE,Italy,79
4,Perfect BB Cream,Clinique,Face Oil,China,Retail,7/7/2024,27,25,0,0,Decline,Occasional,125.74,4.2,Combination,Female,FALSE,Italy,79
46,Divine Highlighter,Bourjois,Mascara,EU,eCommerce,7/7/2024,27,117,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,79
2,Magic Lip Gloss,Danessa Myricks,Exfoliator,US,eCommerce,7/7/2024,27,85,0,0,Decline,Daily,78.71,3.1,Normal,Female,TRUE,France,79
19,Perfect Serum,Becca,Face Oil,China,eCommerce,7/7/2024,27,92,0,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,79
37,Divine Face Oil,Drunk Elephant,Concealer,US,eCommerce,7/7/2024,27,79,0,0,Decline,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,79
40,Ultra Blush,Rare Beauty,Lip Liner,US,eCommerce,7/7/2024,27,15,0,0,Decline,Weekly,149.44,4.8,Normal,Female,TRUE,France,79
47,Ultra Setting Spray,RMS Beauty,Foundation,China,Retail,7/7/2024,27,41,0,0,Decline,Weekly,130.05,3.2,Dry,Female,TRUE,Italy,79
30,Magic Eyeliner,Kiehl’s,Face Mask,US,Retail,7/7/2024,27,32,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,79
39,Perfect Primer,Tatcha,Eyeliner,US,eCommerce,7/7/2024,27,50,1,0,Decline,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,79
38,Perfect Foundation,Ilia Beauty,Lip Liner,China,Retail,7/7/2024,27,16,0,0,Decline,Monthly,145.5,4.3,Sensitive,Male,FALSE,South Korea,79
1,Ultra Mascara,Shiseido,Foundation,US,Retail,7/7/2024,27,66,0,0,Decline,Weekly,122.55,1.8,Oily,Male,FALSE,Australia,79
37,Divine Face Oil,Drunk Elephant,Concealer,US,Retail,7/7/2024,27,82,0,0,Decline,Monthly,52.38,2.4,Sensitive,Unisex,TRUE,USA,79
49,Divine Mascara,Kylie Cosmetics,Cleanser,EU,Retail,7/7/2024,27,26,0,0,Decline,Weekly,128.98,4.4,Combination,Unisex,TRUE,Japan,79
48,Super Bronzer,Huda Beauty,Cleanser,EU,eCommerce,7/7/2024,27,24,0,0,Decline,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,79
48,Super Bronzer,Huda Beauty,Cleanser,China,eCommerce,7/7/2024,27,23,0,0,Decline,Occasional,139.34,4.2,Normal,Female,TRUE,Australia,79
19,Perfect Serum,Becca,Face Oil,US,Retail,7/7/2024,27,82,0,0,Decline,Monthly,67.5,1.2,Oily,Unisex,TRUE,Germany,79
46,Divine Highlighter,Bourjois,Mascara,EU,Retail,7/7/2024,27,118,0,0,Decline,Occasional,51.65,2.1,Dry,Female,TRUE,Australia,79
30,Magic Eyeliner,Kiehl’s,Face Mask,China,eCommerce,7/7/2024,27,36,0,0,Decline,Monthly,111.54,2.9,Combination,Unisex,FALSE,Italy,79
39,Perfect Primer,Tatcha,Eyeliner,US,Retail,7/7/2024,27,49,0,0,Decline,Monthly,97.72,2.3,Combination,Unisex,FALSE,Japan,79
